SK_ID_CURR,TARGET
100001,0.39158895257762644
100005,0.7145289981586701
100013,0.303075775950493
100028,0.38456951538026257
100038,0.6221351538660024
100042,0.2903599380949386
100057,0.3111182806011773
100065,0.5688489595267072
100066,0.18629652947810574
100067,0.5746031630550459
100074,0.4429178706921311
100090,0.5686448767190997
100091,0.6362359491803199
100092,0.5471445161583538
100106,0.5752675255533892
100107,0.5594160367405644
100109,0.4827760141297633
100117,0.34857182900828615
100128,0.47785219044661376
100141,0.3866373445555335
100150,0.3453047564336615
100168,0.19536895824993922
100169,0.2838981211246027
100170,0.4779060719900318
100171,0.44252986238640757
100172,0.6221368695742951
100184,0.5200948492053677
100187,0.3726502276232848
100212,0.3616710834866256
100222,0.53132117953963
100223,0.22805561916804204
100232,0.25206983006508515
100241,0.6920008976937959
100245,0.3102698716101779
100253,0.2631577608520001
100256,0.5710751370321977
100271,0.20196378357358902
100278,0.726851311611805
100280,0.22798099485764522
100306,0.7269826844215379
100311,0.6651511366175528
100312,0.2700305446216773
100330,0.4649542757712962
100331,0.4402148036070789
100352,0.4814222478541596
100358,0.6077182912288432
100367,0.381744667021482
100382,0.5663923281169865
100384,0.43666078587580653
100385,0.5508513394187233
100386,0.41949431595314884
100399,0.3191192200892442
100404,0.49622143352681153
100416,0.2671041939963589
100422,0.6066822178878917
100426,0.38990908889485204
100438,0.37952454146065095
100444,0.6396164637259119
100445,0.6204944464355115
100446,0.5571807018497037
100447,0.3290527265848187
100450,0.41997719156472046
100466,0.32160071448536315
100483,0.32106396060573017
100484,0.191603680199014
100494,0.516131901759679
100510,0.6678606405131505
100512,0.30460753849666106
100517,0.3631307849336402
100548,0.3655185130800991
100551,0.38275461764319496
100552,0.6172490502917598
100553,0.34394675238758216
100561,0.6222061268949538
100568,0.8141626843254647
100569,0.27308587812919277
100591,0.41165840228414746
100592,0.24316681314378694
100602,0.444064617354964
100607,0.44924178312139884
100613,0.47827872534750526
100617,0.46220717367902353
100618,0.4684618962177426
100622,0.7150538816298778
100625,0.5484141153667875
100677,0.5359622729295127
100699,0.4103493278220206
100702,0.8638604752830954
100711,0.4816939786749156
100729,0.6760216328892186
100740,0.580642387176907
100744,0.6229538902664297
100745,0.4930125377296535
100747,0.6587385521959813
100751,0.7242100250013878
100752,0.4309601903019773
100753,0.7988794622059302
100754,0.6775201728347118
100760,0.44436903061366584
100762,0.49057247097240375
100763,0.43794279869614366
100765,0.3480299623434819
100770,0.6031386203389683
100772,0.29899750997851754
100777,0.40242660124027857
100791,0.30037664492962235
100792,0.21430381571855814
100797,0.3706133471248279
100823,0.3969466464918695
100826,0.4262331950898531
100830,0.31151704736064073
100836,0.6967984509246218
100872,0.4354612156832862
100910,0.4903183908457218
100913,0.5152469088353857
100918,0.44445831735598706
100931,0.2201895161808052
100952,0.5487242703276198
100953,0.3915246956922075
100965,0.6466535134193679
100970,0.40868578641786385
100982,0.6594541124153818
100983,0.5925900218231014
100984,0.41491302934750973
100987,0.49902752047586996
100997,0.468583652315935
100998,0.5716141289134883
101002,0.5252865184804337
101005,0.7548453588791931
101008,0.6187904156147388
101020,0.4967485272241797
101021,0.4861973221211607
101024,0.4292058713955126
101025,0.7000477838358342
101026,0.3567112215729444
101031,0.3869428050972599
101041,0.31238032366356716
101051,0.17511612808155402
101055,0.5036960527873643
101056,0.74798258144585
101057,0.5050257288008524
101064,0.36828903348879377
101079,0.5220934243207624
101087,0.4470227062329432
101090,0.29444884889338946
101092,0.531922981852942
101097,0.5467067064622916
101099,0.2477955626385187
101107,0.45566495355764963
101118,0.5079015511081442
101125,0.5912244151049783
101126,0.27482709656837095
101128,0.42483076494510197
101136,0.6536096774214767
101140,0.5621755487354342
101149,0.5488379896256749
101160,0.4612961735396815
101169,0.6057457838684113
101181,0.40225965751808795
101186,0.19426426592660465
101190,0.6128801461477051
101193,0.5944073025051262
101194,0.5354172281710053
101198,0.576456647646385
101200,0.2825013071853623
101204,0.3753674596949418
101211,0.4301738041012491
101213,0.4694730349201201
101223,0.4465175012256899
101225,0.49688796563464255
101237,0.49954363668304563
101243,0.5109519977971212
101244,0.6506159565350456
101258,0.34754945597118525
101259,0.7319123587393964
101268,0.5919082857192606
101269,0.2814072958409857
101271,0.6802051662313651
101279,0.3514104298362909
101281,0.5302121685682573
101287,0.37489034402012056
101292,0.34870806021158096
101294,0.4333129871035821
101296,0.39504539554196044
101297,0.36359541560310216
101299,0.37258977521954423
101301,0.3794615352579356
101305,0.48184296249635516
101308,0.39876802062580546
101318,0.2587178886983982
101327,0.7199555892699095
101329,0.47535073346641327
101332,0.3109692498758513
101337,0.48847564359796625
101343,0.2910378570688484
101345,0.286801138553017
101346,0.3372117847202512
101353,0.18316699205703696
101354,0.6196282644192554
101355,0.691323874752403
101356,0.2769471628856944
101362,0.6047249893578266
101363,0.758481894846339
101365,0.31811481937681574
101366,0.5168801906150866
101367,0.7241212987564907
101368,0.21330969352667112
101374,0.6491702274441171
101380,0.278733553439679
101383,0.275037173206407
101398,0.2504589504811515
101399,0.7506242061734679
101401,0.6673184136137507
101412,0.5182027044732475
101426,0.46070122367310923
101427,0.8381318438880077
101428,0.5897762169408864
101429,0.606999032578013
101434,0.3802204785191372
101440,0.48577781240925827
101448,0.500151219407094
101449,0.46181694492367176
101465,0.38384973798159067
101467,0.3073726529982759
101472,0.6758035497496102
101478,0.6180364890023075
101497,0.42677057441518457
101504,0.4627713261305713
101547,0.36014954788184955
101548,0.5317243955567655
101555,0.5000301279837778
101570,0.3500596179314417
101572,0.4180992049838803
101578,0.40685187021644514
101580,0.684406970358806
101588,0.5438967075237601
101602,0.3360611438255732
101610,0.5689573338766839
101614,0.46883914754696676
101616,0.47060160511951965
101643,0.5386720558981248
101644,0.4351379763246531
101649,0.5886536013134528
101650,0.49171973144042413
101665,0.2046094032473639
101667,0.5972107979993402
101669,0.3529118462337857
101674,0.5282349785476597
101675,0.36853661266744425
101678,0.6100529804343309
101682,0.5334576712173666
101686,0.47424744476352526
101697,0.6797758261703688
101700,0.7205984837331156
101711,0.3404530250089459
101714,0.2665358390038974
101715,0.6647909160708039
101728,0.45416939685704283
101732,0.42423103122494277
101757,0.576322246054501
101758,0.5831212706657992
101759,0.4705665814781
101762,0.19767764530482718
101764,0.3996436143788362
101780,0.760136920149964
101784,0.36444830003840656
101789,0.2721212302322951
101816,0.44766017462372526
101819,0.3391225422764111
101827,0.20210107936177632
101863,0.5541118558861259
101867,0.5454514208664866
101870,0.2465635805661708
101873,0.6191262351311513
101878,0.49640982268645295
101879,0.2717576850584734
101880,0.27441108356970445
101887,0.5777007277024311
101897,0.28134622014682137
101901,0.44225036916646004
101903,0.8310218578052699
101920,0.39464412824149514
101921,0.4282039600389655
101922,0.36093537219555166
101961,0.6436775084727057
101962,0.37669454723448775
101971,0.4122056501424569
101976,0.6692366903112372
102002,0.5588940340829919
102005,0.3077392550460585
102007,0.8196314542931563
102017,0.25778470835868506
102019,0.6872071094869144
102029,0.20412141984084872
102051,0.6531740915867147
102052,0.24509968122456013
102054,0.30137313905583374
102062,0.5711336163186495
102067,0.617987472507924
102068,0.5017955331058096
102070,0.4074400316598073
102090,0.49680581066904805
102092,0.6246366727429031
102099,0.6357869713119674
102100,0.2765086447368177
102112,0.48335127572189424
102113,0.4539519772753954
102122,0.6658346057185462
102123,0.42486929821834596
102125,0.3954762563808244
102126,0.6426147620887236
102146,0.4445710368637256
102147,0.5803792960175328
102151,0.39851937141874466
102158,0.5042770887627402
102159,0.35362251051709065
102162,0.4172820327408279
102165,0.43596394232886404
102166,0.4541191094436375
102174,0.314260589019772
102193,0.693763553628366
102198,0.36751345686961345
102205,0.5823480345912867
102206,0.3324153313642151
102218,0.385619874247336
102221,0.421208423256299
102230,0.4266098047831622
102238,0.5418170263565082
102248,0.34105612656602524
102252,0.6596685187144421
102259,0.4150207839852981
102262,0.5613477425042954
102273,0.3766793356195472
102286,0.5438419557982079
102293,0.3497497654024129
102294,0.2852440254264868
102296,0.4937353424276569
102298,0.4840274320338598
102303,0.29773482697392034
102309,0.4029991086242356
102315,0.37507619283673954
102340,0.35734359529088305
102342,0.5374571993589988
102344,0.44886960707343965
102346,0.5297027126635141
102347,0.2878306792766674
102374,0.4667733644753898
102380,0.3905024224789997
102387,0.3655177261171304
102393,0.35200323337758255
102403,0.35203797198825504
102413,0.4863228325248304
102414,0.1554134176807697
102415,0.3749117818307179
102416,0.5132452955302707
102439,0.42573934517980994
102441,0.3308792429963862
102443,0.32094526715445204
102444,0.4661739435336052
102445,0.701742161664822
102448,0.38931117027371026
102449,0.5294030793058044
102450,0.6828658288891731
102456,0.44900529256409943
102458,0.5309477887040565
102459,0.45552647382320177
102465,0.24015907238891207
102470,0.6826141437321254
102471,0.40078883551053046
102475,0.5743359849680708
102476,0.60451863142503
102506,0.5177148391888313
102509,0.3378437927309083
102519,0.39210442132984286
102522,0.4229224952447601
102545,0.3742306930923321
102549,0.49715551839009053
102562,0.2341707393307558
102563,0.36782520721679157
102568,0.6057490837435149
102582,0.5571591341138159
102592,0.25178899272069777
102597,0.5944721143639121
102605,0.4325224313865155
102614,0.3881558298403987
102617,0.5296438228808562
102634,0.4681369589478052
102652,0.3552137424186041
102655,0.1965926342904957
102671,0.4472152121201266
102694,0.6077681094420584
102701,0.4519440188694963
102703,0.21776419814865525
102704,0.29870870080936
102713,0.17046045800579473
102720,0.6194156359070538
102731,0.2941235732466262
102733,0.455438715452282
102749,0.42437553059189465
102755,0.3865037709022415
102763,0.29830709188944965
102770,0.4840859453613243
102772,0.54233900054016
102799,0.6221276412856195
102838,0.3695295785988
102854,0.35436385874366394
102862,0.605018669836075
102863,0.400970223757568
102867,0.2971472927664866
102868,0.30032753486989777
102878,0.49091536790417645
102887,0.5288442334482405
102898,0.6336475028003238
102904,0.4791378984314249
102912,0.5780651719264441
102919,0.2969556325869818
102927,0.45552267064174723
102932,0.43101540910852415
102933,0.7171258557295918
102935,0.3036344326745117
102958,0.5257444386573241
102969,0.5219083835498501
102971,0.2731463707738964
102975,0.30777523898642517
102979,0.48705217205957096
102982,0.2559582384436368
102987,0.6258731037565418
102989,0.519436915083297
102995,0.4622065482920639
102996,0.3198490197698014
103000,0.3307761865791787
103001,0.5075754392126521
103004,0.4871154204742487
103010,0.34533125198629366
103025,0.640279937179726
103029,0.5271266614913759
103046,0.521177864425714
103056,0.36562780791815014
103062,0.5610863604086043
103078,0.4537010121797367
103083,0.22293218445017834
103092,0.5192251149830059
103096,0.5130529037721373
103097,0.6296296886520484
103102,0.6786399245595457
103112,0.4882195578916206
103132,0.3724040723546103
103144,0.5447875976110743
103145,0.41182415586148163
103146,0.33845534028250895
103147,0.5769280294336231
103158,0.3859821056706191
103171,0.5234329845783509
103173,0.287192069483037
103184,0.3878031693556145
103195,0.5612726719489535
103196,0.3367276499085599
103206,0.24588389318058948
103230,0.5492194551618121
103231,0.7369627124483692
103232,0.3403778498989394
103239,0.5943046141366845
103240,0.5664261252438845
103243,0.42849514081041973
103252,0.5659348792393893
103258,0.46960364683590716
103259,0.5859977603741122
103279,0.3294150861123874
103280,0.1737971760952081
103286,0.36899514975643594
103287,0.7972078074664917
103290,0.3549347792828869
103298,0.4674927124243866
103315,0.17030150972073327
103319,0.31165240469397276
103334,0.6063244815728064
103336,0.5523337146154463
103345,0.4152172225875953
103368,0.3779582497378528
103371,0.6617161746539202
103377,0.4371230577133058
103398,0.28304441600400365
103404,0.3896559814842776
103408,0.6409514674294263
103410,0.39751957497682333
103418,0.2723357135440744
103420,0.6803695008480636
103432,0.5546287924274275
103433,0.2920142858812803
103436,0.25970463849682995
103440,0.4071665958270594
103453,0.3722622982880717
103459,0.5807442621325308
103460,0.40600996120436955
103461,0.22687743510778338
103462,0.5281476743029546
103473,0.5641682461222985
103474,0.26667660854750636
103475,0.6619125668554643
103478,0.6331028682742181
103480,0.564852082577245
103484,0.3158020448163345
103494,0.45756158107850575
103513,0.560282533726208
103515,0.40584571489630805
103516,0.7482574811080993
103525,0.6165706698198763
103541,0.6866690534298665
103544,0.30610072123740995
103562,0.7096466016846947
103570,0.8139055314087824
103572,0.6300755972177748
103574,0.31213347162581023
103575,0.4046467414976433
103591,0.5997244810103687
103594,0.31918815580718274
103609,0.3626003291635227
103613,0.3663557915099701
103614,0.3915404996028395
103615,0.3420991118328988
103624,0.5013826674771485
103625,0.7522790358697228
103628,0.6866289820195842
103629,0.2616084436082492
103647,0.4223810691345549
103648,0.5879593068938325
103651,0.4303024024398596
103658,0.2604946534404655
103668,0.43762354246228774
103669,0.39493317317605364
103676,0.5202550872270497
103682,0.3841305890045636
103683,0.32942059977544036
103689,0.24351882271799644
103725,0.3356032203224018
103733,0.5628162535317022
103744,0.20039136793156528
103762,0.4861527021096955
103771,0.6908707996651927
103773,0.17538021632448042
103783,0.539529986374946
103784,0.4797748085157415
103808,0.2632796873401367
103812,0.4214833704147863
103813,0.519916610937773
103814,0.4150590074936462
103818,0.7129106368642614
103824,0.413475356959719
103828,0.241481620474749
103830,0.6681284171271499
103840,0.26112897835249826
103842,0.5680460505172551
103847,0.6666176573837103
103848,0.5326238183238533
103851,0.2154694336822097
103854,0.7139472886736459
