SK_ID_CURR,TARGET
100001,0.4017240159113902
100005,0.7560782993930337
100013,0.2986717640190651
100028,0.322574353274312
100038,0.6243287678589385
100042,0.3074680782441044
100057,0.202823746980926
100065,0.5237011758165477
100066,0.1301498167853563
100067,0.5986443193946502
100074,0.48759856764849624
100090,0.5354321631306201
100091,0.6616640014320436
100092,0.615186626229315
100106,0.5128304026072984
100107,0.5981287142818503
100109,0.4639977183146841
100117,0.275875752242619
100128,0.5352398010151014
100141,0.2901965874400256
100150,0.23499502005303094
100168,0.13421110649840584
100169,0.33315331478529786
100170,0.43150809309448435
100171,0.35530637461109504
100172,0.6065448943284729
100184,0.5692883888723926
100187,0.39647788956976787
100212,0.3428296273191043
100222,0.5460633601389885
100223,0.1798339619375064
100232,0.19186880909345025
100241,0.7058200094982937
100245,0.22790856593293404
100253,0.24338043150328575
100256,0.5589739382993398
100271,0.1417973857647743
100278,0.7685283769159318
100280,0.131615411820897
100306,0.7059201860864719
100311,0.7159294809962699
100312,0.2275469419752771
100330,0.4414903550678102
100331,0.38683658683737554
100352,0.5382252211888533
100358,0.6178148527919376
100367,0.3064728028415789
100382,0.6662636125949013
100384,0.40245854648273155
100385,0.5723477372846679
100386,0.3757108161616855
100399,0.27762236267600765
100404,0.5597625117122819
100416,0.21448732451135447
100422,0.5855036214377513
100426,0.3962399038888848
100438,0.33774460251601696
100444,0.639592105501238
100445,0.6262070044174438
100446,0.5721091009950509
100447,0.25769896171792767
100450,0.41530128592844684
100466,0.2650028853852303
100483,0.27223309377614585
100484,0.12431436007955923
100494,0.4980625112947624
100510,0.7198987387127198
100512,0.24207233342349438
100517,0.27970712137171927
100548,0.37141505896242927
100551,0.3411035699184637
100552,0.6022570757433293
100553,0.2605905182275522
100561,0.6687440910026856
100568,0.877648034856589
100569,0.2108675619599241
100591,0.3581604738892318
100592,0.1904787911485004
100602,0.4381731104306305
100607,0.43182930973801836
100613,0.5209038290582738
100617,0.5365439743520277
100618,0.4321896863277499
100622,0.6746696663464897
100625,0.5937016024097157
100677,0.5774972105993316
100699,0.3264741704070793
100702,0.9140378010251635
100711,0.5549637337212686
100729,0.6842236717890311
100740,0.5798712460122879
100744,0.6382676509058592
100745,0.4372741120661819
100747,0.6719720204820497
100751,0.8312034416096636
100752,0.410399427068076
100753,0.8440610536241828
100754,0.7688615927595236
100760,0.39374273775212554
100762,0.4952778484160787
100763,0.39160581123972493
100765,0.2743490386284613
100770,0.6595864798748969
100772,0.2422665156961158
100777,0.3492778564386262
100791,0.22878589002818053
100792,0.1241660290617345
100797,0.27849212231323023
